time,city,temperature,humidity
2026-05-23 18:16:57.583954,Chennai,40.4,51
2026-05-23 18:16:59.596496,Chennai,42.3,44
2026-05-23 18:17:01.608290,Mumbai,36.5,60
2026-05-23 18:17:01.967227,Hyderabad,29.1,71
2026-05-23 18:17:03.621740,Mumbai,36.7,45
2026-05-23 18:17:05.637070,Vijayawada,40.4,67
2026-05-23 18:17:06.994400,Bangalore,24.7,40
2026-05-23 18:17:07.655182,Vijayawada,42.4,45
2026-05-23 18:17:09.674152,Mumbai,36.9,57
2026-05-23 18:17:11.700298,Hyderabad,36.0,90
2026-05-23 18:17:12.023810,Delhi,38.8,80
2026-05-23 18:17:13.724847,Delhi,37.9,69
2026-05-23 18:17:15.736198,Hyderabad,36.2,75
2026-05-23 18:17:17.050685,Bangalore,28.8,76
2026-05-23 18:17:17.744596,Mumbai,34.7,77
2026-05-23 18:17:19.758143,Hyderabad,39.5,47
2026-05-23 18:17:21.775187,Delhi,36.7,75
2026-05-23 18:17:22.066844,Hyderabad,35.9,87
2026-05-23 18:17:23.791486,Mumbai,36.6,58
2026-05-23 18:17:25.807774,Bangalore,31.6,62
2026-05-23 18:17:27.112632,Vijayawada,23.7,83
2026-05-23 18:17:27.835394,Chennai,38.3,71
2026-05-23 18:17:29.844825,Bangalore,30.0,71
2026-05-23 18:17:31.860974,Delhi,36.6,65
2026-05-23 18:17:32.152229,Bangalore,22.1,43
2026-05-23 18:17:33.900518,Hyderabad,42.2,43
2026-05-23 18:17:35.932431,Mumbai,34.3,80
2026-05-23 18:17:37.181658,Mumbai,30.9,55
2026-05-23 18:17:37.956735,Delhi,39.2,44
2026-05-23 18:17:39.969391,Vijayawada,42.8,52
2026-05-23 18:17:41.981489,Vijayawada,40.3,55
2026-05-23 18:17:42.195707,Mumbai,33.7,45
2026-05-23 18:17:43.993619,Mumbai,36.0,61
2026-05-23 18:17:46.011530,Chennai,38.4,72
2026-05-23 18:17:47.209749,Mumbai,20.9,45
2026-05-23 18:17:48.021069,Hyderabad,36.2,82
2026-05-23 18:17:50.032188,Delhi,34.5,76
2026-05-23 18:17:52.045443,Hyderabad,36.7,84
2026-05-23 18:17:52.239840,Mumbai,36.9,42
2026-05-23 18:17:54.056258,Bangalore,36.4,41
2026-05-23 18:17:56.069845,Bangalore,30.5,89
2026-05-23 18:17:57.257438,Delhi,37.8,51
2026-05-23 18:17:58.080270,Mumbai,32.1,80
2026-05-23 18:18:00.093991,Delhi,39.4,55
2026-05-23 18:18:02.106350,Chennai,40.4,49
2026-05-23 18:18:02.270762,Vijayawada,28.8,66
2026-05-23 18:18:04.116995,Delhi,36.1,82
2026-05-23 18:18:06.137130,Mumbai,34.5,68
2026-05-23 18:18:07.298794,Vijayawada,21.2,58
2026-05-23 18:18:08.157547,Hyderabad,38.7,59
2026-05-23 18:18:10.165693,Vijayawada,38.9,84
2026-05-23 18:18:12.176449,Chennai,42.1,41
2026-05-23 18:18:12.309460,Chennai,36.4,87
2026-05-23 18:18:14.246593,Mumbai,34.6,79
2026-05-23 18:18:16.260466,Chennai,36.0,89
2026-05-23 18:18:17.357978,Bangalore,34.0,51
2026-05-23 18:18:18.288504,Mumbai,36.2,61
2026-05-23 18:18:20.308432,Vijayawada,44.9,37
2026-05-23 18:18:22.314948,Mumbai,35.3,58
2026-05-23 18:18:22.389479,Hyderabad,34.3,65
2026-05-23 18:18:24.323476,Vijayawada,43.9,45
2026-05-23 18:18:26.333566,Vijayawada,44.2,38
2026-05-23 18:18:27.406174,Hyderabad,34.5,43
2026-05-23 18:18:28.356681,Hyderabad,36.3,90
2026-05-23 18:18:30.365846,Chennai,42.6,45
2026-05-23 18:18:32.374606,Mumbai,37.6,39
2026-05-23 18:18:32.421367,Hyderabad,32.0,59
2026-05-23 18:18:34.387239,Vijayawada,42.2,44
2026-05-23 18:18:36.400427,Hyderabad,34.4,84
2026-05-23 18:18:37.442507,Vijayawada,29.2,71
2026-05-23 18:18:38.412024,Chennai,37.7,67
2026-05-23 18:18:40.423532,Chennai,38.3,71
2026-05-23 18:18:42.451366,Vijayawada,43.6,44
2026-05-23 18:18:42.452294,Hyderabad,33.3,58
2026-05-23 18:18:44.464453,Mumbai,37.5,40
2026-05-23 18:18:46.475394,Mumbai,33.4,75
2026-05-23 18:18:47.487539,Hyderabad,25.4,40
2026-05-23 18:18:48.490052,Hyderabad,38.0,57
2026-05-23 18:18:50.498494,Delhi,37.2,62
2026-05-23 18:18:52.501796,Vijayawada,23.6,79
2026-05-23 18:18:52.508422,Chennai,38.6,72
2026-05-23 18:18:54.527468,Chennai,38.6,58
2026-05-23 18:18:56.541728,Mumbai,35.4,52
2026-05-23 18:18:57.525584,Chennai,36.5,58
2026-05-23 18:18:58.554661,Hyderabad,36.2,79
2026-05-23 18:19:00.565304,Mumbai,33.5,70
2026-05-23 18:19:02.546417,Bangalore,36.8,55
2026-05-23 18:19:02.573521,Bangalore,32.2,56
2026-05-23 18:19:04.580265,Vijayawada,43.2,45
2026-05-23 18:19:06.589015,Vijayawada,39.9,56
2026-05-23 18:19:07.559346,Chennai,27.1,57
2026-05-23 18:19:08.600444,Mumbai,38.4,41
2026-05-23 18:19:10.611049,Mumbai,36.6,48
2026-05-23 18:19:12.579136,Chennai,38.3,49
2026-05-23 18:19:12.622947,Delhi,36.1,81
2026-05-23 18:19:14.640958,Hyderabad,41.8,44
2026-05-23 18:19:16.654113,Delhi,41.5,41
2026-05-23 18:19:17.599335,Hyderabad,36.7,89
2026-05-23 18:19:18.666507,Vijayawada,41.0,46
2026-05-23 18:19:20.680299,Chennai,39.2,60
2026-05-23 18:19:22.637097,Vijayawada,23.4,62
2026-05-23 18:19:22.730559,Hyderabad,41.8,36
2026-05-23 18:19:24.741542,Delhi,35.9,80
2026-05-23 18:19:26.754343,Chennai,38.6,78
2026-05-23 18:19:27.660040,Hyderabad,22.4,47
2026-05-23 18:19:28.767905,Bangalore,30.2,89
2026-05-23 18:19:30.794882,Delhi,38.8,49
2026-05-23 18:19:32.676410,Mumbai,33.3,78
2026-05-23 18:19:32.808362,Vijayawada,44.3,39
2026-05-23 18:19:34.817290,Mumbai,37.2,36
2026-05-23 18:19:36.828904,Hyderabad,41.0,38
2026-05-23 18:19:37.715143,Bangalore,38.0,63
2026-05-23 18:19:38.838711,Chennai,38.6,80
2026-05-23 18:19:40.859741,Hyderabad,43.2,35
2026-05-23 18:19:42.733375,Bangalore,31.7,54
2026-05-23 18:19:42.873766,Mumbai,39.8,39
2026-05-23 18:19:44.884772,Bangalore,31.1,63
2026-05-23 18:19:46.900431,Chennai,38.5,77
2026-05-23 18:19:47.775006,Chennai,26.3,59
2026-05-23 18:19:48.917460,Chennai,36.7,82
2026-05-23 18:19:50.929815,Mumbai,39.2,40
2026-05-23 18:19:52.790828,Mumbai,25.6,45
2026-05-23 18:19:52.943736,Chennai,35.3,89
2026-05-23 18:19:54.958565,Delhi,34.9,82
2026-05-23 18:19:56.969365,Bangalore,31.2,68
2026-05-23 18:19:57.804577,Mumbai,31.3,46
2026-05-23 18:19:58.977613,Hyderabad,35.5,84
2026-05-23 18:20:00.985470,Hyderabad,38.2,64
2026-05-23 18:20:02.820895,Delhi,39.6,54
2026-05-23 18:20:02.998037,Hyderabad,38.4,60
2026-05-23 18:20:05.017842,Bangalore,32.0,60
2026-05-23 18:20:07.032682,Delhi,40.5,46
2026-05-23 18:20:07.858647,Mumbai,23.9,58
2026-05-23 18:20:09.044761,Mumbai,34.6,63
2026-05-23 18:20:11.106382,Hyderabad,37.3,76
2026-05-23 18:20:12.872018,Hyderabad,29.3,68
2026-05-23 18:20:13.146537,Chennai,38.4,63
2026-05-23 18:20:15.164301,Delhi,36.2,63
2026-05-23 18:20:17.178593,Chennai,37.5,70
2026-05-23 18:20:17.897064,Hyderabad,22.0,67
2026-05-23 18:20:19.195969,Mumbai,38.7,39
2026-05-23 18:20:21.212475,Delhi,38.4,52
2026-05-23 18:20:22.924338,Delhi,31.5,54
2026-05-23 18:20:23.233616,Bangalore,33.2,50
2026-05-23 18:20:25.245713,Chennai,41.5,47
2026-05-23 18:20:27.259756,Hyderabad,38.5,55
2026-05-23 18:20:27.940938,Vijayawada,38.6,61
2026-05-23 18:20:29.265690,Delhi,38.2,65
2026-05-23 18:20:31.273694,Bangalore,29.6,84
2026-05-23 18:20:32.956005,Bangalore,30.1,83
2026-05-23 18:20:33.282604,Bangalore,33.1,52
2026-05-23 18:20:35.298044,Chennai,41.4,36
2026-05-23 18:20:37.318691,Hyderabad,40.1,40
2026-05-23 18:20:37.968192,Hyderabad,31.3,45
2026-05-23 18:20:39.345812,Chennai,37.6,81
2026-05-23 18:20:41.352753,Mumbai,34.9,66
2026-05-23 18:20:42.999730,Vijayawada,34.5,68
2026-05-23 18:20:43.371005,Delhi,39.7,52
2026-05-23 18:20:45.383235,Mumbai,34.7,66
2026-05-23 18:20:47.394184,Hyderabad,35.9,78
2026-05-23 18:20:48.022302,Hyderabad,36.2,58
2026-05-23 18:20:49.405600,Chennai,38.2,65
2026-05-23 18:20:51.416370,Mumbai,35.0,59
2026-05-23 18:20:53.041787,Vijayawada,31.1,82
2026-05-23 18:20:53.429977,Bangalore,33.0,56
2026-05-23 18:20:55.443692,Delhi,36.4,60
2026-05-23 18:20:57.454123,Mumbai,34.7,80
2026-05-23 18:20:58.057396,Mumbai,31.6,68
2026-05-23 18:20:59.467073,Chennai,40.8,40
2026-05-23 18:21:01.485218,Bangalore,29.5,85
2026-05-23 18:21:03.069518,Bangalore,39.2,75
2026-05-23 18:21:03.498133,Hyderabad,40.3,59
2026-05-23 18:21:05.509518,Chennai,38.6,67
2026-05-23 18:21:07.518945,Chennai,35.6,89
2026-05-23 18:21:08.095454,Delhi,23.1,62
2026-05-23 18:21:09.531244,Hyderabad,42.0,36
2026-05-23 18:21:11.541560,Vijayawada,38.6,69
2026-05-23 18:21:13.105506,Bangalore,20.2,56
2026-05-23 18:21:13.552872,Hyderabad,40.4,37
2026-05-23 18:21:15.565996,Hyderabad,40.3,54
2026-05-23 18:21:17.575351,Mumbai,37.9,36
2026-05-23 18:21:18.120791,Chennai,25.4,66
2026-05-23 18:21:19.590424,Delhi,41.4,36
2026-05-23 18:21:21.600532,Vijayawada,40.9,68
2026-05-23 18:21:23.138375,Vijayawada,23.9,60
2026-05-23 18:21:23.612879,Hyderabad,37.7,78
2026-05-23 18:21:25.633487,Mumbai,32.6,76
2026-05-23 18:21:27.646927,Vijayawada,41.6,59
2026-05-23 18:21:28.158591,Mumbai,20.9,43
2026-05-23 18:21:29.658420,Bangalore,36.7,35
2026-05-23 18:21:31.672998,Delhi,36.1,69
2026-05-23 18:21:33.176180,Vijayawada,20.8,73
2026-05-23 18:21:33.685760,Mumbai,34.7,57
2026-05-23 18:21:35.696877,Chennai,40.9,47
2026-05-23 18:21:37.709135,Vijayawada,39.1,83
2026-05-23 18:21:38.191240,Vijayawada,32.2,80
2026-05-23 18:21:39.733971,Mumbai,36.5,61
2026-05-23 18:21:41.754988,Hyderabad,38.9,63
2026-05-23 18:21:43.205616,Vijayawada,34.8,80
2026-05-23 18:21:43.769203,Hyderabad,40.4,44
2026-05-23 18:21:45.778150,Mumbai,34.3,72
2026-05-23 18:21:47.791839,Delhi,41.0,43
2026-05-23 18:21:48.218804,Vijayawada,21.1,62
2026-05-23 18:21:49.809229,Chennai,43.0,44
2026-05-23 18:21:51.818149,Hyderabad,40.4,54
2026-05-23 18:21:53.235122,Delhi,36.2,87
2026-05-23 18:21:53.835178,Bangalore,28.9,82
2026-05-23 18:21:55.865988,Hyderabad,40.4,58
2026-05-23 18:21:57.880931,Mumbai,33.0,71
2026-05-23 18:21:58.267776,Chennai,39.8,83
2026-05-23 18:21:59.905532,Delhi,41.9,36
2026-05-23 18:22:01.918208,Vijayawada,40.4,58
2026-05-23 18:22:03.291415,Bangalore,33.8,80
2026-05-23 18:22:03.931092,Bangalore,33.5,53
2026-05-23 18:22:05.962727,Chennai,39.8,53
2026-05-23 18:22:07.977926,Bangalore,31.6,65
2026-05-23 18:22:08.316113,Delhi,37.3,76
2026-05-23 18:22:10.004853,Hyderabad,37.6,81
2026-05-23 18:22:12.035896,Hyderabad,36.7,78
2026-05-23 18:22:13.344020,Delhi,24.9,71
2026-05-23 18:22:14.047830,Hyderabad,36.2,90
2026-05-23 18:22:16.062866,Mumbai,35.6,68
2026-05-23 18:22:18.079616,Chennai,39.7,70
2026-05-23 18:22:18.370127,Chennai,20.1,47
2026-05-23 18:22:20.091722,Hyderabad,40.6,47
2026-05-23 18:22:22.104232,Chennai,36.9,86
2026-05-23 18:22:23.388604,Mumbai,40.8,72
2026-05-23 18:22:24.117919,Delhi,38.8,57
2026-05-23 18:22:26.135305,Bangalore,30.8,71
2026-05-23 18:22:28.150521,Hyderabad,40.3,38
2026-05-23 18:22:28.416237,Bangalore,35.9,78
2026-05-23 18:22:30.166284,Bangalore,29.0,89
2026-05-23 18:22:32.179073,Mumbai,32.0,81
2026-05-23 18:22:33.428440,Delhi,28.5,79
2026-05-23 18:22:34.191262,Vijayawada,37.9,78
2026-05-23 18:22:36.205712,Delhi,38.6,51
2026-05-23 18:22:38.216936,Vijayawada,37.5,80
2026-05-23 18:22:38.445549,Vijayawada,35.4,87
2026-05-23 18:22:40.231933,Hyderabad,36.7,85
2026-05-23 18:22:42.255377,Bangalore,31.9,61
2026-05-23 18:22:43.482353,Vijayawada,33.5,52
2026-05-23 18:22:44.270559,Bangalore,33.7,49
2026-05-23 18:22:46.279325,Mumbai,37.8,36
2026-05-23 18:22:48.290229,Chennai,41.0,48
2026-05-23 18:22:48.493654,Delhi,31.7,82
2026-05-23 18:22:50.303818,Mumbai,33.1,77
2026-05-23 18:22:52.318558,Mumbai,39.3,43
2026-05-23 18:22:53.510863,Delhi,22.9,81
2026-05-23 18:22:54.333477,Mumbai,37.6,45
2026-05-23 18:22:56.353055,Bangalore,31.2,71
2026-05-23 18:22:58.365087,Vijayawada,42.2,56
2026-05-23 18:22:58.527477,Mumbai,38.1,52
2026-05-23 18:23:00.378403,Delhi,36.7,75
2026-05-23 18:23:02.394291,Hyderabad,37.6,74
2026-05-23 18:23:03.548513,Delhi,25.5,81
2026-05-23 18:23:04.408089,Chennai,42.3,49
2026-05-23 18:23:06.421765,Vijayawada,41.8,44
2026-05-23 18:23:08.435090,Mumbai,35.2,55
2026-05-23 18:23:08.573378,Delhi,36.3,57
2026-05-23 18:23:10.451035,Hyderabad,36.6,67
2026-05-23 18:23:12.466441,Delhi,39.5,36
2026-05-23 18:23:13.583246,Hyderabad,35.8,50
2026-05-23 18:23:14.477859,Delhi,36.8,65
2026-05-23 18:23:16.488173,Chennai,38.3,80
2026-05-23 18:23:18.508274,Chennai,38.3,83
2026-05-23 18:23:18.606915,Mumbai,40.4,60
2026-05-23 18:23:20.522421,Delhi,37.3,55
2026-05-23 18:23:22.534047,Delhi,41.9,38
2026-05-23 18:23:23.619239,Bangalore,36.0,41
2026-05-23 18:23:24.547386,Hyderabad,36.3,89
2026-05-23 18:23:26.559885,Bangalore,33.6,43
2026-05-23 18:23:28.577684,Hyderabad,40.2,42
2026-05-23 18:23:28.633991,Delhi,22.9,45
2026-05-23 18:23:30.590675,Chennai,41.6,42
2026-05-23 18:23:32.604329,Mumbai,35.7,69
2026-05-23 18:23:33.648989,Mumbai,24.8,68
2026-05-23 18:23:34.618747,Delhi,35.2,90
2026-05-23 18:23:36.636713,Bangalore,34.1,48
2026-05-23 18:23:38.649487,Hyderabad,41.8,47
2026-05-23 18:23:38.671271,Vijayawada,27.4,53
2026-05-23 18:23:40.662310,Vijayawada,42.3,40
2026-05-23 18:23:42.672410,Delhi,34.8,73
2026-05-23 18:23:43.683229,Bangalore,28.5,65
2026-05-23 18:23:44.684971,Mumbai,35.2,77
2026-05-23 18:23:46.697168,Mumbai,33.8,64
2026-05-23 18:23:48.699427,Hyderabad,29.5,64
2026-05-23 18:23:48.707453,Mumbai,38.3,40
2026-05-23 18:23:50.739716,Chennai,38.8,72
2026-05-23 18:23:52.760314,Delhi,38.6,60
2026-05-23 18:23:53.725901,Hyderabad,22.1,64
2026-05-23 18:23:54.793196,Hyderabad,37.5,73
2026-05-23 18:23:56.803856,Vijayawada,41.0,62
2026-05-23 18:23:58.772303,Hyderabad,24.0,51
2026-05-23 18:23:58.826620,Chennai,38.8,61
2026-05-23 18:24:00.866306,Vijayawada,40.6,70
2026-05-23 18:24:02.882921,Hyderabad,38.1,68
2026-05-23 18:24:03.807449,Chennai,23.2,72
2026-05-23 18:24:04.901170,Delhi,35.7,82
2026-05-23 18:24:06.906136,Hyderabad,36.1,87
2026-05-23 18:24:08.837688,Bangalore,33.8,44
2026-05-23 18:24:08.915915,Delhi,39.6,46
2026-05-23 18:24:10.931792,Delhi,34.8,77
2026-05-23 18:24:12.941701,Mumbai,37.8,43
2026-05-23 18:24:13.858014,Chennai,28.2,86
2026-05-23 18:24:14.953207,Vijayawada,37.6,81
2026-05-23 18:24:16.970567,Bangalore,30.4,69
2026-05-23 18:24:18.879857,Mumbai,26.1,52
2026-05-23 18:24:19.044042,Delhi,35.1,74
2026-05-23 18:24:21.061637,Chennai,40.4,50
2026-05-23 18:24:23.082701,Chennai,39.4,55
2026-05-23 18:24:23.926042,Bangalore,30.4,53
2026-05-23 18:24:25.090771,Delhi,39.0,48
2026-05-23 18:24:27.101063,Vijayawada,38.7,74
2026-05-23 18:24:28.938829,Delhi,21.8,40
2026-05-23 18:24:29.110502,Hyderabad,42.3,43
2026-05-23 18:24:31.125686,Chennai,37.8,80
2026-05-23 18:24:33.150730,Vijayawada,43.2,38
2026-05-23 18:24:33.960399,Vijayawada,21.5,64
2026-05-23 18:24:35.166858,Bangalore,31.6,73
2026-05-23 18:24:37.207464,Bangalore,33.9,46
2026-05-23 18:24:38.980904,Bangalore,31.1,76
2026-05-23 18:24:39.219869,Bangalore,30.1,85
2026-05-23 18:24:41.227740,Bangalore,34.1,38
2026-05-23 18:24:43.276246,Chennai,39.4,73
2026-05-23 18:24:44.027716,Delhi,25.3,52
2026-05-23 18:24:45.290010,Vijayawada,41.2,45
2026-05-23 18:24:47.312047,Hyderabad,38.4,60
2026-05-23 18:24:49.042533,Mumbai,22.1,79
2026-05-23 18:24:49.319254,Mumbai,35.3,64
2026-05-23 18:24:51.329160,Mumbai,36.2,54
2026-05-23 18:24:53.339532,Mumbai,34.2,65
2026-05-23 18:24:54.079620,Vijayawada,23.2,76
2026-05-23 18:24:55.352408,Vijayawada,44.5,39
2026-05-23 18:24:57.374724,Mumbai,30.8,90
2026-05-23 18:24:59.093766,Chennai,27.1,46
2026-05-23 18:24:59.380560,Delhi,39.8,48
2026-05-23 18:25:01.387514,Vijayawada,40.1,56
2026-05-23 18:25:03.405153,Mumbai,36.1,53
2026-05-23 18:25:04.113917,Bangalore,21.1,88
2026-05-23 18:25:05.441112,Hyderabad,36.2,78
2026-05-23 18:25:07.454164,Mumbai,38.6,37
2026-05-23 18:25:09.157648,Delhi,40.0,88
2026-05-23 18:25:09.462118,Delhi,37.8,61
2026-05-23 18:25:11.484190,Bangalore,36.0,37
2026-05-23 18:25:13.500714,Delhi,38.2,63
2026-05-23 18:25:14.175343,Vijayawada,30.8,65
2026-05-23 18:25:15.507257,Hyderabad,40.2,47
2026-05-23 18:25:17.520544,Chennai,35.7,88
2026-05-23 18:25:19.191856,Delhi,23.0,78
2026-05-23 18:25:19.529964,Chennai,38.2,65
2026-05-23 18:25:21.543955,Vijayawada,39.2,74
2026-05-23 18:25:23.554692,Hyderabad,36.4,87
2026-05-23 18:25:24.204938,Delhi,29.5,64
2026-05-23 18:25:25.566474,Mumbai,38.3,43
2026-05-23 18:25:27.579454,Hyderabad,36.9,80
2026-05-23 18:25:29.219768,Hyderabad,41.4,45
2026-05-23 18:25:29.596795,Mumbai,34.9,79
2026-05-23 18:25:31.609921,Hyderabad,36.3,72
2026-05-23 18:25:33.620590,Vijayawada,43.5,41
2026-05-23 18:25:34.229274,Mumbai,25.8,79
2026-05-23 18:25:35.633026,Hyderabad,40.5,43
2026-05-23 18:25:37.643313,Chennai,41.6,57
2026-05-23 18:25:39.255874,Hyderabad,22.2,79
2026-05-23 18:25:39.662801,Mumbai,34.6,62
2026-05-23 18:25:41.674772,Chennai,42.6,37
2026-05-23 18:25:43.685898,Hyderabad,38.1,72
2026-05-23 18:25:44.265555,Delhi,35.5,51
2026-05-23 18:25:45.698114,Vijayawada,40.5,59
2026-05-23 18:25:47.708999,Bangalore,31.6,74
2026-05-23 18:25:49.281869,Bangalore,22.9,48
2026-05-23 18:25:49.715354,Vijayawada,42.5,38
2026-05-23 18:25:51.728061,Chennai,40.9,63
2026-05-23 18:25:53.741146,Chennai,40.8,55
2026-05-23 18:25:54.292093,Mumbai,31.7,83
2026-05-23 18:25:55.766691,Delhi,38.0,70
2026-05-23 18:25:57.766536,Delhi,39.8,47
2026-05-23 18:25:59.328430,Vijayawada,23.2,59
2026-05-23 18:25:59.784499,Chennai,42.7,37
2026-05-23 18:26:01.804642,Delhi,35.2,85
2026-05-23 18:26:03.813013,Chennai,40.4,58
2026-05-23 18:26:04.342674,Bangalore,26.0,72
2026-05-23 18:26:05.825248,Vijayawada,41.4,66
2026-05-23 18:26:07.835326,Hyderabad,35.5,77
2026-05-23 18:26:09.373639,Hyderabad,41.4,82
2026-05-23 18:26:09.849651,Mumbai,32.5,85
2026-05-23 18:26:11.863879,Bangalore,34.0,43
2026-05-23 18:26:13.877786,Vijayawada,40.4,59
2026-05-23 18:26:14.384276,Delhi,35.9,47
2026-05-23 18:26:15.892039,Mumbai,34.6,67
2026-05-23 18:26:17.912582,Bangalore,35.4,45
2026-05-23 18:26:19.398084,Vijayawada,37.7,57
2026-05-23 18:26:19.925598,Hyderabad,37.0,84
2026-05-23 18:26:21.937602,Bangalore,31.8,72
2026-05-23 18:26:23.946805,Vijayawada,37.5,82
2026-05-23 18:26:24.409771,Delhi,21.6,85
2026-05-23 18:26:25.956610,Vijayawada,41.7,47
2026-05-23 18:26:27.982722,Delhi,38.4,46
2026-05-23 18:26:29.459392,Hyderabad,23.2,88
2026-05-23 18:26:29.995701,Mumbai,35.8,59
2026-05-23 18:26:32.023606,Mumbai,37.2,48
2026-05-23 18:26:34.033255,Mumbai,36.7,52
2026-05-23 18:26:34.483495,Bangalore,38.5,80
2026-05-23 18:26:36.044204,Delhi,37.7,54
2026-05-23 18:26:38.059921,Bangalore,29.1,86
2026-05-23 18:26:39.500729,Chennai,20.1,81
2026-05-23 18:26:40.078134,Hyderabad,37.6,73
2026-05-23 18:26:42.089158,Vijayawada,39.5,59
2026-05-23 18:26:44.100596,Hyderabad,35.8,80
2026-05-23 18:26:44.507730,Delhi,35.8,51
2026-05-23 18:26:46.114702,Mumbai,37.7,41
2026-05-23 18:26:48.125878,Chennai,36.4,85
2026-05-23 18:26:49.524193,Mumbai,21.0,90
2026-05-23 18:26:50.138537,Chennai,38.7,57
2026-05-23 18:26:52.150484,Delhi,39.8,54
2026-05-23 18:26:54.162669,Chennai,41.4,48
2026-05-23 18:26:54.536771,Vijayawada,29.0,86
2026-05-23 18:26:56.176730,Bangalore,32.9,58
2026-05-23 18:26:58.189599,Mumbai,35.1,73
2026-05-23 18:26:59.546332,Vijayawada,26.2,77
2026-05-23 18:27:00.201539,Vijayawada,42.8,36
2026-05-23 18:27:02.217793,Vijayawada,40.9,56
2026-05-23 18:27:04.250087,Delhi,37.8,54
2026-05-23 18:27:04.566202,Chennai,28.4,67
2026-05-23 18:27:06.262014,Delhi,33.2,88
2026-05-23 18:27:08.275632,Delhi,35.9,70
2026-05-23 18:27:09.590098,Bangalore,29.8,43
2026-05-23 18:27:10.310751,Delhi,33.8,87
2026-05-23 18:27:12.323201,Mumbai,37.9,42
2026-05-23 18:27:14.340236,Vijayawada,41.2,64
2026-05-23 18:27:14.605716,Hyderabad,29.3,60
2026-05-23 18:27:16.351074,Vijayawada,38.9,72
2026-05-23 18:27:18.364398,Mumbai,39.6,40
2026-05-23 18:27:19.639576,Hyderabad,32.3,75
2026-05-23 18:27:20.382897,Bangalore,34.4,42
2026-05-23 18:27:22.399977,Hyderabad,36.5,89
2026-05-23 18:27:24.414547,Hyderabad,37.7,74
2026-05-23 18:27:24.648762,Mumbai,35.4,41
2026-05-23 18:27:26.427895,Bangalore,32.7,69
2026-05-23 18:27:28.439739,Vijayawada,38.7,88
2026-05-23 18:27:29.663691,Chennai,27.3,59
2026-05-23 18:27:30.452964,Delhi,38.9,52
2026-05-23 18:27:32.461657,Mumbai,39.9,36
2026-05-23 18:27:34.473053,Vijayawada,41.9,53
2026-05-23 18:27:34.679214,Vijayawada,30.1,76
2026-05-23 18:27:36.485590,Vijayawada,41.3,66
2026-05-23 18:27:38.507554,Vijayawada,42.6,51
2026-05-23 18:27:39.690251,Bangalore,39.8,60
2026-05-23 18:27:40.524977,Hyderabad,38.5,69
2026-05-23 18:27:42.540771,Vijayawada,41.7,54
2026-05-23 18:27:44.554187,Chennai,40.0,55
2026-05-23 18:27:44.726744,Chennai,37.5,59
2026-05-23 18:27:46.562782,Delhi,37.2,59
2026-05-23 18:27:48.572314,Chennai,36.7,76
2026-05-23 18:27:49.737211,Mumbai,25.3,86
2026-05-23 18:27:50.588981,Delhi,40.0,42
2026-05-23 18:27:52.596853,Bangalore,34.3,59
2026-05-23 18:27:54.605437,Vijayawada,41.0,49
2026-05-23 18:27:54.753843,Bangalore,36.3,66
2026-05-23 18:27:56.617514,Chennai,37.9,86
2026-05-23 18:27:58.634071,Delhi,38.1,62
2026-05-23 18:27:59.768702,Vijayawada,32.5,85
2026-05-23 18:28:00.649759,Chennai,39.7,72
2026-05-23 18:28:02.662271,Hyderabad,39.5,45
2026-05-23 18:28:04.687852,Hyderabad,41.2,41
2026-05-23 18:28:04.779324,Mumbai,39.2,43
2026-05-23 18:28:06.706728,Delhi,40.9,42
2026-05-23 18:28:08.743103,Delhi,41.5,39
2026-05-23 18:28:09.824179,Chennai,38.3,72
2026-05-23 18:28:10.762482,Vijayawada,40.8,68
2026-05-23 18:28:12.775441,Mumbai,32.0,85
2026-05-23 18:28:14.789177,Hyderabad,40.6,38
2026-05-23 18:28:14.858986,Bangalore,20.1,83
2026-05-23 18:28:16.799066,Delhi,40.7,37
2026-05-23 18:28:18.810814,Chennai,39.2,77
2026-05-23 18:28:19.871727,Bangalore,34.2,67
2026-05-23 18:28:20.824805,Mumbai,33.3,70
2026-05-23 18:28:22.836921,Bangalore,30.5,71
2026-05-23 18:28:24.849957,Chennai,37.5,76
2026-05-23 18:28:24.887165,Mumbai,21.8,83
2026-05-23 18:28:26.859817,Chennai,38.1,67
2026-05-23 18:28:28.872805,Hyderabad,36.0,72
2026-05-23 18:28:29.898738,Bangalore,38.7,88
2026-05-23 18:28:30.885650,Hyderabad,38.5,68
2026-05-23 18:28:32.896565,Chennai,38.4,79
2026-05-23 18:28:34.912341,Chennai,22.4,55
2026-05-23 18:28:34.909270,Mumbai,35.5,69
2026-05-23 18:28:36.927824,Hyderabad,38.1,65
2026-05-23 18:28:38.939647,Delhi,40.9,36
2026-05-23 18:28:39.927912,Hyderabad,31.1,76
2026-05-23 18:28:40.952898,Hyderabad,40.7,37
2026-05-23 18:28:42.964314,Mumbai,35.5,65
2026-05-23 18:28:44.948422,Mumbai,24.3,65
2026-05-23 18:28:44.977847,Delhi,35.7,79
2026-05-23 18:28:46.984719,Delhi,35.4,82
2026-05-23 18:28:48.992548,Mumbai,32.2,86
2026-05-23 18:28:49.961555,Hyderabad,41.5,58
2026-05-23 18:28:51.002968,Mumbai,32.5,80
2026-05-23 18:28:53.013587,Bangalore,34.0,44
2026-05-23 18:28:54.972737,Bangalore,24.0,72
