time,city,temperature,humidity,condition,aqi,pm25,pm10,co,no2
2026-06-04 15:52:53,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 15:52:54,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 15:52:55,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 15:52:55,Chennai,31.48,78,Clouds,1,9,11.96,236.69,19.81
2026-06-04 15:52:56,Bangalore,23.08,86,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 15:52:57,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 15:52:57,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 15:52:58,Pune,29.67,47,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 15:52:59,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 15:52:59,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 15:58:00,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 15:58:01,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 15:58:02,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 15:58:03,Chennai,31.48,78,Clouds,1,9,11.96,236.69,19.81
2026-06-04 15:58:04,Bangalore,23.08,86,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 15:58:05,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 15:58:05,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 15:58:06,Pune,29.11,47,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 15:58:06,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 15:58:07,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:03:08,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:03:08,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:03:09,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:03:09,Chennai,31.48,78,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:03:10,Bangalore,23.08,86,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:03:10,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:03:11,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:03:11,Pune,29.11,47,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:03:12,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:03:12,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:08:13,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:08:14,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:08:15,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:08:15,Chennai,31.48,78,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:08:16,Bangalore,23.08,86,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:08:17,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:08:18,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:08:18,Pune,29.11,47,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:08:19,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:08:20,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:13:22,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:13:22,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:13:22,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:13:24,Chennai,31.48,78,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:13:26,Bangalore,23.08,86,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:13:27,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:13:28,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:13:29,Pune,29.11,47,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:13:30,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:13:30,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:18:31,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:18:32,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:18:32,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:18:33,Chennai,31.48,79,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:18:34,Bangalore,23.44,83,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:18:35,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:18:35,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:18:35,Pune,29.11,48,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:18:36,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:18:37,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:23:38,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:23:38,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:23:39,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:23:39,Chennai,31.48,79,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:23:40,Bangalore,23.44,83,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:23:40,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:23:41,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:23:42,Pune,29.11,48,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:23:42,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:23:43,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:28:43,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:28:44,Mumbai,30.49,76,Clear,1,3.16,7.1,76.49,0.05
2026-06-04 16:28:44,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:28:45,Chennai,31.48,79,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:28:46,Bangalore,23.37,83,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:28:46,Kolkata,29.07,63,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:28:47,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:28:48,Pune,29.11,48,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:28:48,Ahmedabad,33.9,53,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:28:49,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:33:50,Delhi,37.49,22,Clouds,2,20.11,35.8,337.1,17.21
2026-06-04 16:33:50,Mumbai,30.49,76,Clear,1,3.13,7.09,76.5,0.05
2026-06-04 16:33:51,Hyderabad,30.72,48,Clouds,2,6.24,7.78,158.66,8.71
2026-06-04 16:33:51,Chennai,31.48,79,Clouds,1,9,11.96,236.69,19.81
2026-06-04 16:33:52,Bangalore,23.37,83,Clouds,1,5.14,8.8,219.88,10.74
2026-06-04 16:33:52,Kolkata,29.19,71,Clouds,4,62.72,75.11,292.83,2.85
2026-06-04 16:33:53,Vijayawada,35.42,43,Clouds,2,20.76,26.56,293.49,8.18
2026-06-04 16:33:53,Pune,29.11,48,Clouds,1,2.18,2.99,86.02,1.68
2026-06-04 16:33:54,Ahmedabad,34.49,49,Clear,2,8.03,28.81,106.11,2.63
2026-06-04 16:33:54,Jaipur,29.07,44,Clouds,2,13.58,23.62,176,5.69
2026-06-04 16:49:49,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 16:49:50,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 16:49:51,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 16:49:51,Chennai,31.48,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 16:49:52,Bangalore,22.99,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 16:49:53,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 16:49:53,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 16:49:54,Pune,29.11,48,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 16:49:55,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 16:49:55,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 16:54:56,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 16:54:56,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 16:54:57,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 16:54:57,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 16:54:58,Bangalore,22.99,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 16:54:58,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 16:54:59,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 16:54:59,Pune,29.11,48,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 16:55:00,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 16:55:00,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:00:01,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:00:02,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:00:03,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:00:04,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:00:04,Bangalore,22.99,86,Clouds,1,6.15,10.99,251.72,11.95
2026-06-04 17:00:04,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:00:05,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:00:06,Pune,29.11,48,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:00:07,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:00:08,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:05:08,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:05:09,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:05:09,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:05:10,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:05:11,Bangalore,22.99,86,Clouds,1,6.15,10.99,251.72,11.95
2026-06-04 17:05:11,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:05:12,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:05:12,Pune,28.56,49,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:05:13,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:05:13,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:10:14,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:10:15,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:10:16,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:10:17,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:10:17,Bangalore,22.52,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 17:10:18,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:10:18,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:10:19,Pune,28.56,49,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:10:20,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:10:20,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:15:21,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:15:22,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:15:22,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:15:23,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:15:23,Bangalore,22.52,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 17:15:24,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:15:24,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:15:25,Pune,28.56,50,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:15:25,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:15:26,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:20:27,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:20:28,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:20:29,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:20:30,Chennai,31.5,78,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:20:31,Bangalore,22.44,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 17:20:31,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:20:32,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:20:33,Pune,28.56,50,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:20:33,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:20:34,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:25:34,Delhi,35.63,29,Clouds,2,20.85,37.44,355.15,16.99
2026-06-04 17:25:35,Mumbai,30.42,77,Clouds,1,3.13,7.09,76.5,0.05
2026-06-04 17:25:35,Hyderabad,30.98,49,Clouds,1,5.4,6.89,163.35,8.59
2026-06-04 17:25:36,Chennai,31.79,77,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:25:36,Bangalore,22.44,86,Clouds,1,5.17,9,225.21,10.61
2026-06-04 17:25:37,Kolkata,29.19,71,Clouds,4,62.95,75.12,290.78,2.63
2026-06-04 17:25:37,Vijayawada,34.18,49,Clouds,2,21.36,26.99,300.61,7.57
2026-06-04 17:25:38,Pune,28.56,50,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:25:39,Ahmedabad,34.49,49,Clear,2,8.76,32.37,106.56,2.79
2026-06-04 17:25:40,Jaipur,27.3,51,Clouds,2,13.94,23.2,181.78,5.56
2026-06-04 17:30:40,Delhi,35.63,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:30:41,Mumbai,30.42,77,Clouds,1,3.16,7.19,76.51,0.05
2026-06-04 17:30:42,Hyderabad,30.98,49,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:30:43,Chennai,31.79,77,Clouds,2,10.51,14.23,253.45,20.35
2026-06-04 17:30:43,Bangalore,22.44,86,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:30:44,Kolkata,29.19,71,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:30:45,Vijayawada,34.18,49,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:30:45,Pune,28.56,49,Clouds,1,2.14,2.9,88.98,2.08
2026-06-04 17:30:46,Ahmedabad,34.49,49,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:30:47,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 17:35:47,Delhi,35.63,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:35:48,Mumbai,30.34,77,Clouds,1,3.16,7.19,76.51,0.05
2026-06-04 17:35:48,Hyderabad,30.98,49,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:35:49,Chennai,31.79,77,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 17:35:50,Bangalore,22.44,86,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:35:50,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:35:51,Vijayawada,34.18,49,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:35:51,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 17:35:52,Ahmedabad,34.49,49,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:35:52,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 17:40:53,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:40:54,Mumbai,30.34,77,Clouds,1,3.16,7.19,76.51,0.05
2026-06-04 17:40:55,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:40:55,Chennai,31.9,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 17:40:56,Bangalore,22.73,84,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:40:57,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:40:58,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:40:58,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 17:40:59,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:41:00,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 17:46:00,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:46:01,Mumbai,30.34,77,Clouds,1,3.16,7.19,76.51,0.05
2026-06-04 17:46:01,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:46:02,Chennai,31.9,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 17:46:03,Bangalore,22.73,84,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:46:05,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:46:06,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:46:07,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 17:46:07,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:46:08,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 17:51:09,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:51:10,Mumbai,30.34,77,Clouds,1,3.16,7.19,76.51,0.05
2026-06-04 17:51:11,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:51:12,Chennai,31.9,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 17:51:12,Bangalore,22.44,87,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:51:13,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:51:14,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:51:14,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 17:51:15,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:51:16,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 17:56:17,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 17:56:17,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 17:56:18,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 17:56:19,Chennai,31.9,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 17:56:19,Bangalore,22.44,87,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 17:56:20,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 17:56:20,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 17:56:21,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 17:56:22,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 17:56:22,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:01:23,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:01:27,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:01:28,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:01:29,Chennai,31.94,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:01:30,Bangalore,21.96,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:01:31,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:01:31,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:01:32,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:01:33,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:01:33,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:06:34,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:06:34,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:06:35,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:06:36,Chennai,31.94,76,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:06:36,Bangalore,21.96,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:06:37,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:06:37,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:06:38,Pune,28.56,49,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:06:38,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:06:39,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:11:40,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:11:41,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:11:41,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:11:42,Chennai,31.9,75,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:11:43,Bangalore,21.72,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:11:44,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:11:44,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:11:45,Pune,28.56,53,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:11:46,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:11:46,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:16:47,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:16:48,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:16:48,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:16:49,Chennai,31.9,75,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:16:49,Bangalore,21.72,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:16:50,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:16:51,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:16:51,Pune,28.56,53,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:16:52,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:16:52,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:21:54,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:21:55,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:21:55,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:21:56,Chennai,31.94,75,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:21:57,Bangalore,21.72,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:21:57,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:21:58,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:21:59,Pune,28.56,53,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:21:59,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:22:00,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:27:01,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:27:02,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
2026-06-04 18:27:03,Hyderabad,29.8,53,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:27:03,Chennai,31.94,75,Clouds,2,11.94,16.14,267.99,20.66
2026-06-04 18:27:04,Bangalore,21.72,89,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:27:04,Kolkata,30.06,74,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:27:05,Vijayawada,33.46,54,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:27:06,Pune,28.56,53,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:27:07,Ahmedabad,33.06,54,Clear,2,9.59,35.74,105.91,2.84
2026-06-04 18:27:07,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:32:08,Delhi,35.16,29,Clouds,2,21.5,38.15,361.16,16.45
2026-06-04 18:32:08,Mumbai,30.34,77,Clear,1,3.16,7.19,76.51,0.05
